timestamp,open,high,low,close,volume
2023-05-19,799.2,808.0,793.15,805.35,117702
2023-05-18,797.1,803.2,794.95,799.7,248581
2023-05-17,789.5,797.4,784.2,792.25,261379
2023-05-16,802.0,802.0,783.6,787.85,225788
2023-05-15,798.65,802.5,790.85,797.95,341426
2023-05-12,786.0,793.35,784.45,791.5,45578
2023-05-11,798.85,798.85,783.85,788.7,315826
2023-05-10,794.1,797.5,788.1,796.05,249478
2023-05-09,795.1,796.9,790.55,794.0,205347
2023-05-08,788.1,795.0,785.2,794.0,66616
2023-05-05,783.05,789.1,779.85,787.6,27190
2023-05-04,780.0,792.3,774.0,788.95,98975
2023-05-03,792.8,793.8,778.0,779.3,129805
2023-05-02,796.45,806.95,789.0,790.15,57936
2023-04-28,787.3,802.0,787.3,799.0,57737
2023-04-27,771.4,789.0,770.9,786.3,141089
2023-04-26,777.7,778.6,767.2,773.75,352777
2023-04-25,765.0,777.0,761.8,772.35,198590
2023-04-24,763.05,767.4,755.6,760.15,146044
2023-04-21,765.05,775.0,764.4,765.15,117896
2023-04-20,760.15,773.5,760.15,772.5,56646
2023-04-19,760.2,766.85,756.4,764.9,112186
2023-04-18,762.25,764.3,752.7,759.05,122672
2023-04-17,791.05,791.05,754.55,759.65,670389
2023-04-13,767.15,770.8,765.6,766.55,31921
2023-04-12,773.7,774.3,765.4,771.15,62698
2023-04-11,773.85,775.9,768.55,774.3,122095
2023-04-10,766.1,776.2,766.1,769.4,242838
2023-04-06,758.15,768.5,758.15,766.1,16488
2023-04-05,772.0,772.0,756.0,763.2,64219
2023-04-03,755.25,761.75,752.2,760.7,50560
2023-03-31,745.15,753.0,742.75,749.0,52804
2023-03-29,748.65,754.75,738.7,743.45,37069
2023-03-28,762.05,763.55,742.85,748.15,71876
2023-03-27,761.1,769.4,760.05,761.85,25799
2023-03-24,759.65,766.8,757.6,762.25,1403197
2023-03-23,755.1,765.65,755.1,762.55,22517
2023-03-22,765.0,765.0,753.55,755.05,52664
2023-03-21,762.95,766.0,755.15,756.65,38076
2023-03-20,751.65,759.7,748.7,754.7,106912
2023-03-17,752.1,759.4,739.25,757.25,50444
2023-03-16,750.4,758.95,743.55,745.8,276609
2023-03-15,760.0,765.4,752.2,756.4,125766
2023-03-14,765.75,776.25,764.75,771.85,423394
2023-03-13,773.7,777.6,763.3,765.75,40231
2023-03-10,773.0,778.95,768.0,773.7,146953
2023-03-09,795.25,795.5,770.4,773.85,120966
2023-03-08,765.0,769.65,760.85,766.45,50723
2023-03-06,766.0,775.75,765.2,766.5,64190
2023-03-03,743.95,766.05,743.9,764.6,107580
2023-03-02,745.05,750.3,736.2,740.2,48948
2023-03-01,743.0,753.5,741.2,750.2,69054
2023-02-28,756.0,757.4,739.5,742.95,42752
2023-02-27,756.75,756.75,738.85,752.85,99462
2023-02-24,769.4,774.65,755.1,757.2,59594
2023-02-23,773.0,777.45,761.6,762.55,65892
2023-02-22,775.05,781.65,766.75,772.55,62730
2023-02-21,779.15,787.9,778.2,779.1,33426
2023-02-20,780.35,793.45,777.25,779.1,53877
2023-02-17,785.1,787.35,770.05,776.45,47839
2023-02-16,790.0,790.0,781.45,784.9,33014
2023-02-15,772.05,787.0,772.05,784.95,78530
2023-02-14,768.0,777.45,766.05,775.35,33099
2023-02-13,768.15,779.55,766.95,767.9,54350
2023-02-10,768.5,773.15,761.05,770.55,41671
2023-02-09,772.45,774.95,761.35,766.55,92072
2023-02-08,786.5,786.5,765.05,775.1,248835
2023-02-07,791.4,795.45,783.05,785.35,110971
2023-02-06,785.05,794.5,778.9,789.4,53026
2023-02-03,778.0,794.85,778.0,793.05,35469
2023-02-02,756.05,781.1,756.05,777.5,42226
2023-02-01,775.0,784.25,756.8,768.35,44697
2023-01-31,770.5,778.95,768.45,770.25,50966
2023-01-30,773.95,774.55,763.0,770.35,32326
2023-01-27,772.05,778.5,765.9,774.45,41573
2023-01-25,776.05,780.3,768.5,776.25,86436
2023-01-24,770.0,777.15,760.85,775.5,117621
2023-01-23,765.35,776.0,764.5,772.7,39152
2023-01-20,775.0,775.35,758.3,764.4,38419
2023-01-19,774.25,775.95,765.75,771.9,45533
2023-01-18,766.05,779.5,766.05,776.85,97739
2023-01-17,758.95,768.6,758.9,765.95,104174
2023-01-16,766.0,768.0,754.65,758.9,143242
2023-01-13,758.35,765.85,752.4,764.4,94014
2023-01-12,763.9,769.15,753.6,756.85,105217
2023-01-11,778.95,778.95,752.0,765.4,385788
2023-01-10,826.0,826.0,790.35,792.85,91921
2023-01-09,804.95,821.2,801.3,819.3,91259
2023-01-06,807.1,812.0,792.0,796.6,36838
2023-01-05,820.15,821.05,804.0,806.85,32501
2023-01-04,817.65,820.55,806.55,811.4,68478
2023-01-03,808.6,818.5,808.6,817.6,79644
2023-01-02,807.0,816.0,806.0,813.6,61448
2022-12-30,822.65,824.5,805.0,806.7,46752
2022-12-29,805.2,824.4,800.4,819.45,82374
2022-12-28,813.0,814.15,801.6,803.45,37158
2022-12-27,811.35,819.15,805.0,814.75,53574
2022-12-26,802.65,815.25,801.75,811.2,54802
2022-12-23,806.1,817.65,805.2,808.3,152220
2022-12-22,817.0,824.45,809.4,816.9,58310
2022-12-21,834.6,834.6,812.45,813.75,52726
2022-12-20,840.4,840.4,822.0,827.55,109013
2022-12-19,822.0,844.8,822.0,839.8,97055
2022-12-16,823.05,832.5,819.5,822.05,98976
2022-12-15,830.0,830.8,824.5,826.1,89819
2022-12-14,839.0,842.0,828.55,828.9,132698
2022-12-13,827.35,840.0,823.2,838.1,133640
2022-12-12,831.25,837.0,825.5,827.9,171191
2022-12-09,830.0,836.2,824.0,835.0,204020
2022-12-08,834.0,840.2,826.4,833.05,267528
2022-12-07,838.0,841.5,832.0,834.4,68759
2022-12-06,845.0,845.45,829.75,833.2,233531
2022-12-05,846.0,850.55,840.8,843.9,52022
2022-12-02,848.5,852.0,839.45,848.85,52171
2022-12-01,850.0,853.0,841.6,848.0,208307
2022-11-30,835.0,852.05,832.45,848.65,60718
2022-11-29,838.15,844.85,835.05,835.7,211458
2022-11-28,838.5,852.5,836.05,837.45,36491
2022-11-25,850.55,877.1,841.8,846.8,80271
2022-11-24,851.85,851.85,837.8,848.25,86979
2022-11-23,852.0,852.0,841.65,842.6,62087
2022-11-22,854.7,860.2,845.3,847.15,122345
2022-11-21,837.0,852.5,835.8,851.2,78112
2022-11-18,850.0,851.7,831.1,837.0,318275
2022-11-17,844.8,849.2,838.3,846.05,67780
2022-11-16,838.0,843.9,827.95,840.95,221167
2022-11-15,820.2,838.0,820.2,835.1,343331
2022-11-14,817.0,830.45,817.0,821.65,228386
2022-11-11,831.0,836.95,823.85,826.45,96726
2022-11-10,817.25,830.35,817.25,825.3,128612
2022-11-09,821.1,825.6,814.45,817.65,156361
2022-11-07,814.8,824.0,809.05,822.75,323549
2022-11-04,813.05,821.05,809.35,816.4,114407
2022-11-03,805.55,824.05,804.5,818.4,179968
2022-11-02,830.0,830.0,807.45,809.9,401871
2022-11-01,834.5,841.3,821.5,835.35,444358
2022-10-31,820.55,833.7,820.2,832.0,76737
2022-10-28,820.0,824.2,811.5,816.8,63091
2022-10-27,804.0,822.5,804.0,816.9,275824
2022-10-25,806.05,806.4,798.7,802.25,77608
2022-10-21,791.8,802.5,789.65,797.4,110038
2022-10-20,781.05,793.8,778.85,792.95,69182
2022-10-19,788.0,788.05,779.4,783.35,79966
2022-10-18,770.0,785.25,769.25,783.25,90489
2022-10-17,758.55,771.0,758.55,766.0,2936089
2022-10-14,777.35,779.65,763.2,766.15,173194
2022-10-13,775.4,778.7,767.95,768.8,161121
2022-10-12,778.95,781.1,769.2,775.4,167188
2022-10-11,796.0,796.7,776.1,780.05,2885053
2022-10-10,787.3,794.75,779.6,792.25,178289
2022-10-07,791.0,796.5,784.85,793.4,270612
2022-10-06,805.25,815.75,785.25,788.2,154114
2022-10-04,816.75,816.75,807.1,808.7,139265
2022-10-03,808.5,815.35,797.2,803.45,232929
2022-09-30,762.55,808.85,761.5,799.75,262490
2022-09-29,761.2,768.65,759.55,765.4,354151
2022-09-28,755.0,771.0,755.0,761.4,270799
2022-09-27,754.0,764.7,754.0,760.6,193907
2022-09-26,767.05,771.35,753.5,755.2,896784
2022-09-23,787.2,787.3,768.6,770.95,150233
2022-09-22,783.35,795.0,776.4,784.2,168402
2022-09-21,792.5,797.0,779.25,780.4,85092
2022-09-20,783.6,796.6,783.6,790.55,72943
2022-09-19,774.9,786.15,772.3,782.6,2042903
2022-09-16,784.85,787.3,776.25,780.0,85809
2022-09-15,786.2,790.3,782.0,784.8,151477
2022-09-14,768.0,788.4,768.0,783.45,216299
2022-09-13,773.0,789.0,770.1,784.6,419712
2022-09-12,767.2,771.2,765.05,768.9,191829
2022-09-09,776.0,776.0,763.55,765.55,379713
2022-09-08,760.5,776.0,757.1,770.2,539738
2022-09-07,756.5,759.7,736.1,753.05,875712
2022-09-06,740.0,792.05,740.0,761.3,643788
2022-09-05,735.0,742.0,733.6,740.65,200659
2022-09-02,725.15,740.6,720.05,734.65,436448
2022-09-01,723.1,745.9,723.1,735.05,1975791
2022-08-30,720.9,729.7,712.0,726.5,292063
2022-08-29,710.0,724.95,710.0,720.9,145567
2022-08-26,743.0,743.0,727.9,730.55,104140
2022-08-25,743.5,768.0,731.6,738.05,753933
2022-08-24,728.0,792.65,721.1,738.9,1103388
2022-08-23,719.15,742.65,719.15,737.6,94659
2022-08-22,729.0,733.85,724.65,727.5,285668
2022-08-19,733.25,737.65,726.05,732.35,300170
2022-08-18,725.0,735.7,721.0,733.25,201667
2022-08-17,706.0,725.0,702.8,721.75,296418
2022-08-16,711.0,715.7,700.7,703.8,183506
2022-08-12,709.55,712.2,706.65,709.85,170762
2022-08-11,723.4,723.4,705.85,709.55,461575
2022-08-10,719.0,719.0,706.0,714.95,330344
2022-08-08,707.0,709.75,699.1,704.35,259526
2022-08-05,700.0,710.0,697.2,703.6,118358
2022-08-04,699.0,699.0,681.0,693.95,211393
2022-08-03,688.8,696.65,687.0,692.95,115279
2022-08-02,699.0,699.45,681.4,686.6,111350
2022-08-01,679.0,697.3,677.85,694.2,3071366
2022-07-29,673.0,680.5,671.0,677.9,135806
2022-07-28,681.0,681.0,664.25,666.8,486945
2022-07-27,684.0,684.0,669.75,674.8,163654
2022-07-26,681.0,685.1,670.1,683.8,65233
2022-07-25,678.5,686.55,676.65,678.15,55109
2022-07-22,682.5,682.5,675.15,678.5,67432
2022-07-21,669.65,679.25,669.65,678.6,42016
2022-07-20,677.0,678.0,668.05,670.25,419695
2022-07-19,673.35,675.8,663.4,672.95,392866
2022-07-18,660.8,669.0,649.35,663.5,3086280
2022-07-15,648.2,657.5,643.5,651.65,511567
2022-07-14,648.2,652.1,629.05,642.0,194456
2022-07-13,685.2,685.2,641.3,643.45,191204
2022-07-12,663.0,666.95,660.1,662.45,246101
2022-07-11,676.8,680.6,659.05,660.3,362839
2022-07-08,686.15,696.5,686.15,695.25,169887
2022-07-07,694.95,696.55,685.55,686.65,102775
2022-07-06,679.0,694.9,679.0,693.95,73612
2022-07-05,682.9,689.1,681.0,684.3,207226
2022-07-04,674.25,685.05,666.15,681.9,71201
2022-07-01,686.0,686.0,666.05,673.4,284792
2022-06-30,691.0,691.45,679.35,683.9,184651
2022-06-29,678.0,689.0,676.2,687.5,53292
2022-06-28,679.05,684.95,676.2,681.0,66971
2022-06-27,677.65,687.0,671.15,684.9,171889
2022-06-24,664.95,675.5,662.95,671.5,136462
2022-06-23,649.95,664.25,647.65,660.5,64053
2022-06-22,642.2,650.15,641.3,642.75,143241
2022-06-21,642.0,658.15,640.75,653.75,129214
2022-06-20,642.0,646.6,634.2,641.5,92075
2022-06-17,659.7,661.35,638.35,643.85,141041
2022-06-16,686.0,686.0,650.35,653.95,230008
2022-06-15,682.95,685.0,673.6,682.0,214223
2022-06-14,673.8,689.0,671.0,682.15,183878
2022-06-13,665.0,673.0,657.9,671.2,189725
2022-06-10,672.0,676.55,664.5,673.0,113995
2022-06-09,658.0,679.95,655.15,676.5,152171
2022-06-08,685.0,687.4,660.5,663.2,600555
2022-06-07,678.0,687.3,673.25,685.9,173221
2022-06-06,682.35,689.85,676.6,683.35,147323
2022-06-03,700.45,700.45,685.2,686.4,58969
2022-06-02,685.0,697.0,683.4,695.9,143399
2022-06-01,698.15,706.0,691.3,694.25,579663
2022-05-31,695.0,706.3,692.25,701.1,258495
2022-05-30,689.75,703.75,682.9,699.0,379481
2022-05-27,702.05,702.05,676.15,684.75,170183
2022-05-26,689.0,695.3,676.0,693.35,164584
2022-05-25,677.0,689.85,677.0,688.35,174560
2022-05-24,686.15,688.35,676.15,678.8,53376
2022-05-23,685.0,693.75,680.0,685.7,74307
2022-05-20,684.15,691.5,683.2,687.7,235744
2022-05-19,686.0,692.55,668.2,673.5,137410
2022-05-18,725.4,727.55,689.05,696.05,613144
2022-05-17,699.8,710.0,691.0,707.55,123491
2022-05-16,683.15,697.75,679.85,692.8,101582
2022-05-13,717.9,717.9,685.0,689.4,359357
2022-05-12,712.6,722.75,702.0,705.75,226086
2022-05-11,720.0,735.1,717.2,722.9,217527
2022-05-10,706.5,728.4,706.5,719.6,103773
2022-05-09,700.0,720.0,700.0,711.75,189798
2022-05-06,715.0,723.9,707.75,710.4,348653
2022-05-05,722.1,733.0,714.3,717.55,175716
2022-05-04,739.1,739.1,716.8,722.6,2872984
2022-05-02,730.55,742.7,730.55,741.45,202559
2022-04-29,750.0,760.8,735.75,739.7,358326
2022-04-28,751.8,754.0,744.8,747.25,100891
2022-04-27,751.5,761.35,746.25,753.55,75196
2022-04-26,744.5,758.85,739.25,756.2,217929
2022-04-25,732.0,743.25,730.0,739.45,271553
2022-04-22,734.75,740.75,729.4,738.75,64386
2022-04-21,746.0,746.0,730.0,734.75,261922
2022-04-20,727.2,744.3,724.5,739.4,155124
2022-04-19,735.3,737.65,717.0,722.55,480868
2022-04-18,729.1,740.1,723.5,729.8,226124
2022-04-13,743.0,756.5,738.0,740.7,599288
2022-04-12,762.4,762.4,740.0,741.6,77478
2022-04-11,755.35,765.15,755.35,757.9,486689
2022-04-08,764.2,768.0,757.75,762.15,112355
2022-04-07,772.0,777.45,759.65,762.6,55014
2022-04-06,765.0,780.35,763.05,775.2,118489
2022-04-05,771.0,773.65,761.0,766.25,64906
2022-04-04,758.6,774.85,756.0,767.65,255057
2022-04-01,757.15,766.6,749.1,758.6,194022
2022-03-31,752.0,759.05,739.6,755.4,128187
2022-03-30,760.0,769.75,744.65,749.4,185301
2022-03-29,740.2,762.85,737.05,754.55,601282
2022-03-28,714.95,737.5,710.45,733.35,237001
2022-03-25,710.5,714.4,705.8,709.25,163661
2022-03-24,699.0,708.95,697.35,706.25,181559
2022-03-23,719.9,719.9,703.0,705.05,162570
2022-03-22,707.2,720.9,706.1,719.25,86945
2022-03-21,702.0,723.0,702.0,709.35,228917
2022-03-17,719.0,727.7,714.7,722.8,228481
2022-03-16,706.0,715.0,705.0,712.6,286825
2022-03-15,700.8,709.45,695.4,703.35,350151
2022-03-14,688.4,704.85,688.4,700.55,128884
2022-03-11,696.05,702.2,691.6,694.8,68244
2022-03-10,705.3,707.3,690.75,697.55,101287
2022-03-09,683.0,698.1,674.45,691.45,225062
2022-03-08,675.4,686.8,667.7,682.9,269174
2022-03-07,643.0,679.0,638.9,675.6,389014
2022-03-04,667.95,667.95,650.0,653.0,148028
2022-03-03,676.1,679.8,668.85,671.8,142360
2022-03-02,686.25,686.25,666.05,673.9,274602
2022-02-28,683.0,689.8,666.9,686.25,177372
2022-02-25,680.0,695.0,677.8,688.45,152744
2022-02-24,689.0,689.0,645.6,670.75,636847
2022-02-23,698.0,708.9,698.0,704.25,203509
2022-02-22,695.0,701.6,687.7,699.9,286312
2022-02-21,706.0,716.25,702.75,709.8,262041
2022-02-18,708.15,719.4,708.15,712.7,107842
2022-02-17,726.0,727.0,715.1,717.15,157848
2022-02-16,715.2,728.0,707.7,721.4,203539
2022-02-15,697.0,713.15,687.75,711.35,171221
2022-02-14,708.5,708.5,685.0,688.05,279171
2022-02-11,718.0,725.2,710.95,714.45,129216
2022-02-10,725.0,726.8,708.65,723.8,198926
2022-02-09,709.1,726.0,702.15,719.6,458768
2022-02-08,718.2,718.2,701.0,708.85,241296
2022-02-07,719.4,719.6,699.55,706.5,190773
2022-02-04,721.6,723.15,716.55,720.2,94805
2022-02-03,728.0,728.8,718.55,721.6,74344
2022-02-02,734.0,734.0,720.8,724.95,82530
2022-02-01,734.0,735.0,718.3,722.75,278852
2022-01-31,730.25,734.8,719.4,729.4,377920
2022-01-28,718.0,752.8,702.0,715.9,579603
2022-01-27,706.0,715.95,701.6,707.2,250227
2022-01-25,685.0,720.15,684.0,711.9,272728
2022-01-24,694.0,707.15,677.5,689.6,224258
2022-01-21,712.8,713.7,689.25,695.05,133044
2022-01-20,702.6,718.9,702.6,715.3,270601
2022-01-19,725.5,725.5,701.75,704.05,80830
2022-01-18,728.55,730.45,712.9,714.1,83888
2022-01-17,721.0,734.75,720.0,728.55,197500
2022-01-14,732.0,732.0,718.75,720.7,73752
2022-01-13,728.55,735.55,727.6,731.55,99339
2022-01-12,709.0,732.35,704.3,730.05,557454
2022-01-11,704.0,709.45,694.8,703.6,211875
2022-01-10,704.75,711.15,703.5,704.7,170989
2022-01-07,715.0,715.35,701.75,704.75,119795
2022-01-06,701.1,720.5,700.2,710.25,653091
2022-01-05,702.9,702.9,691.85,700.05,85748
2022-01-04,693.0,703.05,690.7,697.2,120389
2022-01-03,684.15,692.5,683.25,691.2,131858
2021-12-31,679.0,694.0,679.0,683.85,247588
2021-12-30,681.35,685.35,674.15,679.6,118116
2021-12-29,682.35,683.5,675.05,676.65,106397
2021-12-28,678.0,683.3,675.15,680.05,85413
2021-12-27,674.0,678.25,668.5,675.5,145323
2021-12-24,684.0,684.0,672.95,677.05,74625
2021-12-23,687.0,689.0,675.45,678.5,142540
2021-12-22,668.85,685.75,668.5,684.85,266428
2021-12-21,662.5,670.7,659.2,667.05,173941
2021-12-20,656.0,661.2,645.1,658.25,426784
2021-12-17,681.2,683.0,661.3,666.2,307646
2021-12-16,690.0,690.0,677.5,682.2,103024
2021-12-15,692.25,694.7,684.0,685.35,277314
2021-12-14,701.9,706.15,688.45,691.65,297355
2021-12-13,715.9,718.45,698.45,702.9,102042
2021-12-10,713.5,718.8,707.05,710.6,420273
2021-12-09,717.0,723.8,711.1,713.9,230962
2021-12-08,706.0,718.9,703.4,715.1,731759
2021-12-07,700.5,705.8,694.2,698.95,258102
2021-12-06,716.6,721.8,693.9,697.1,305574
2021-12-03,733.0,734.45,716.55,718.35,561772
2021-12-02,726.9,735.65,714.1,732.15,1467375
2021-12-01,732.1,737.4,718.1,721.0,1972929
2021-11-30,738.15,750.15,723.5,728.75,599340
2021-11-29,746.0,754.6,727.45,739.7,482194
2021-11-26,764.95,764.95,732.9,737.45,215868
2021-11-25,760.0,768.6,753.05,764.95,211695
2021-11-24,764.8,781.9,756.0,758.75,719706
2021-11-23,747.1,760.95,735.8,759.5,386196
2021-11-22,743.0,756.0,733.25,742.05,793877
2021-11-18,724.8,724.8,708.5,714.2,111004
2021-11-17,730.3,732.2,716.5,719.85,126793
2021-11-16,742.7,742.7,726.85,730.0,176446
2021-11-15,741.0,746.0,736.5,737.6,135387
2021-11-12,732.0,744.95,730.0,743.3,377058
2021-11-11,735.7,738.55,724.5,728.6,279354
2021-11-10,718.4,738.0,707.45,735.7,402032
2021-11-09,712.0,716.35,705.3,713.15,213993
2021-11-08,705.55,714.8,704.0,709.0,247719
2021-11-03,726.7,732.5,696.0,699.0,479787
2021-11-02,715.0,722.9,707.55,712.9,222200
2021-11-01,689.0,722.7,689.0,712.3,753426
2021-10-29,692.0,700.75,677.6,686.25,196379
2021-10-28,702.55,706.0,685.0,688.8,279799
2021-10-27,701.0,714.6,694.5,702.55,244716
2021-10-26,698.8,709.75,689.0,696.15,254003
2021-10-25,697.0,703.75,675.3,690.75,260455
2021-10-22,696.0,705.1,684.55,694.45,355473
2021-10-21,711.45,712.8,689.3,696.4,675724
2021-10-20,681.1,713.8,681.1,708.45,3399664
2021-10-19,698.85,698.85,675.6,681.0,200508
2021-10-18,698.0,700.6,679.35,680.45,247950
2021-10-14,690.15,693.8,682.0,686.15,222359
2021-10-13,690.2,696.5,684.0,690.15,253836
2021-10-12,691.3,698.4,684.5,686.5,145088
2021-10-11,695.0,696.05,685.2,690.8,2666344
2021-10-08,696.8,699.25,689.0,695.4,235018
2021-10-07,698.0,702.2,691.2,692.55,275795
2021-10-06,706.9,707.95,688.25,691.4,415547
2021-10-05,682.15,703.35,680.65,699.25,4807686
2021-10-04,695.0,695.0,670.0,681.1,401411
2021-10-01,688.5,688.5,667.9,672.9,627450
2021-09-30,696.4,709.85,686.7,688.15,368378
2021-09-29,699.0,702.0,689.45,693.95,1518611
2021-09-28,723.1,726.95,686.05,696.25,835171
2021-09-27,732.0,732.0,718.2,722.85,285330
2021-09-24,728.0499,752.6499,727.9999,739.1999,1262802
2021-09-23,731.5499,739.9999,723.3999,726.1999,2836947
2021-09-22,728.6999,732.1499,724.2499,726.7499,310768
2021-09-21,723.8999,740.5499,721.7499,726.7499,327621
2021-09-20,724.4999,733.6499,719.9999,724.7499,1633270
2021-09-17,720.2999,734.7499,720.2999,728.1499,754937
2021-09-16,743.8999,743.8999,715.1499,718.1499,3653681
2021-09-15,696.0499,734.9499,696.0499,725.5499,1084299
2021-09-14,695.9499,699.6999,689.0999,694.0999,460892
2021-09-13,691.9999,697.0999,685.9999,695.5999,748377
2021-09-09,667.9999,688.2499,667.9999,686.2999,483897
2021-09-08,679.6999,683.9999,664.9999,667.7999,787560
2021-09-07,655.8999,680.6499,647.9999,670.6999,1293066
2021-09-06,663.0999,665.6499,653.4499,654.4999,245308
2021-09-03,669.3999,669.3999,654.1499,658.2999,213244
2021-09-02,670.6999,673.7499,664.1499,666.0999,360282
2021-09-01,668.8999,672.9999,653.9499,666.1999,928588
2021-08-31,629.7999,667.9499,625.4999,663.6999,1817981
2021-08-30,597.75,624.8999,591.1,620.3499,1095264
2021-08-27,587.0,605.35,585.2,593.95,426596
2021-08-26,610.75,610.9,583.7,586.85,822396
2021-08-25,623.9999,623.9999,611.1,612.45,230180
2021-08-24,627.9499,627.9499,617.2999,619.8499,159571
2021-08-23,619.8999,630.3999,607.75,622.5499,312597
2021-08-20,622.9999,632.9499,607.2,612.95,300666
2021-08-18,626.4999,633.9999,620.9999,622.7499,174490
2021-08-17,633.7499,637.9499,623.2999,626.2999,234054
2021-08-16,639.8999,643.9999,631.6999,633.7499,442552
2021-08-13,623.2499,638.5999,618.1499,637.0499,1097411
2021-08-12,624.9999,629.1499,617.0499,623.2499,303306
2021-08-11,621.4999,628.8999,613.6,620.7499,704857
2021-08-10,600.0,627.9499,598.8,622.2499,1980257
2021-08-09,611.0,612.8,597.35,599.25,330487
2021-08-06,596.0,616.8499,588.0,607.8,1373933
2021-08-05,578.7,619.1999,578.15,598.9,2907827
2021-08-04,577.0,586.45,570.0,574.2,1517776
2021-08-03,568.85,582.0,562.15,580.2,635167
2021-08-02,565.05,570.0,559.65,565.05,598229
2021-07-30,568.7,568.7,557.9,561.9,360554
2021-07-29,574.0,576.2,565.1,566.9,446472
2021-07-28,543.8,570.5,538.25,567.9,1180408
2021-07-27,544.25,545.65,536.25,540.45,90717
2021-07-26,545.9,553.6,542.25,543.9,361553
2021-07-23,549.0,560.5,532.85,548.55,1317265
2021-07-22,529.2,548.0,523.75,546.5,1053806
2021-07-20,536.4,536.4,523.1,525.85,480516
2021-07-19,539.5,544.75,529.3,538.3,1657161
2021-07-16,526.15,543.25,525.65,541.0,1186620
2021-07-15,533.5,533.5,525.0,525.55,265936
2021-07-14,530.0,531.35,526.8,530.0,648584
2021-07-13,532.5,535.5,528.25,530.35,274238
2021-07-12,540.0,540.0,528.5,529.65,1599096
2021-07-09,526.5,537.35,522.85,535.95,220690
2021-07-08,531.0,532.65,523.55,525.2,1738267
2021-07-07,525.0,530.55,523.75,529.6,473165
2021-07-06,524.0,527.8,521.05,525.95,360915
2021-07-05,526.05,528.85,523.4,523.9,750026
2021-07-02,527.0,532.9,519.9,524.85,1108993
2021-07-01,527.05,530.95,522.0,522.85,206947
2021-06-30,528.0,530.35,524.35,525.05,150401
2021-06-29,531.2,532.25,524.0,524.85,230848
2021-06-28,537.35,537.35,530.7,531.15,238181
2021-06-25,530.2,535.8,529.55,535.0,463670
2021-06-24,534.6,535.45,527.5,528.8,768508
2021-06-23,538.0,539.2,532.7,534.1,938772
2021-06-22,548.4,562.05,535.45,536.65,715687
2021-06-21,531.5,541.8,531.5,539.5,800618
2021-06-18,530.05,542.0,518.7,538.9,794333
2021-06-17,538.25,541.3,527.25,528.7,284349
2021-06-16,542.0,543.5,535.0,536.45,681677
2021-06-15,544.8,544.8,538.35,542.6,944323
2021-06-14,540.9,540.9,529.2,539.2,609802
2021-06-11,549.0,549.85,540.05,540.9,137462
2021-06-10,543.3,547.6,540.0,545.05,595896
2021-06-09,550.0,552.0,535.2,540.8,1353110
2021-06-08,539.95,548.0,533.85,546.8,945437
2021-06-07,534.0,541.0,532.85,536.55,777451
2021-06-04,534.8,535.75,531.25,532.7,674405
2021-06-03,531.85,533.35,528.7,532.1,749587
2021-06-02,530.1,534.5,528.0,529.6,503275
2021-06-01,538.0,538.0,530.15,532.9,510424
2021-05-31,525.8,535.8,525.4,534.95,944723
2021-05-28,520.0,528.5,520.0,523.65,578235
2021-05-27,526.0,527.0,518.7,519.95,499046
2021-05-26,530.0,530.8,524.85,525.8,177144
2021-05-25,530.0,530.7,524.6,526.1,228943
2021-05-24,532.5,533.2,526.05,526.75,195636
2021-05-21,522.0,533.05,522.0,530.9,751004
2021-05-20,528.35,530.75,520.1,520.7,723458
2021-05-19,539.9,540.85,526.5,528.3,534606
2021-05-18,547.5,552.85,534.65,536.3,1216616
2021-05-17,567.9,567.9,546.0,549.55,625013
2021-05-14,564.0,569.2,556.2,560.55,354110
2021-05-12,568.0,569.2,558.4,561.8,138692
2021-05-11,566.8,574.25,564.0,568.2,361688
2021-05-10,572.9,576.8,569.0,572.7,565482
2021-05-07,558.7,572.7,557.0,568.5,289569
2021-05-06,561.9,564.25,552.6,558.35,244241
2021-05-05,559.0,565.0,553.6,559.9,809928
2021-05-04,565.0,567.8,546.75,552.1,424669
2021-05-03,532.0,562.0,529.05,558.7,1029052
2021-04-30,535.5,546.9,533.35,537.3,446114
2021-04-29,547.2,549.95,539.15,541.4,241908
2021-04-28,536.0,547.95,536.0,544.3,646751
2021-04-27,528.0,538.4,526.95,534.45,215105
2021-04-26,527.55,528.4,523.9,527.55,132230
2021-04-23,533.8,533.8,519.2,521.85,164427
2021-04-22,530.0,533.0,525.4,530.85,358767
2021-04-20,527.35,537.1,525.9,530.15,164435
2021-04-19,536.0,536.0,523.35,526.45,156228
2021-04-16,540.0,544.3,538.3,540.55,928462
2021-04-15,539.5,546.15,530.5,539.2,254434
2021-04-13,523.5,538.4,523.3,536.0,163951
2021-04-12,535.0,539.15,518.7,522.35,799589
2021-04-09,536.5,549.35,536.5,545.35,335943
2021-04-08,548.8,548.8,540.55,542.95,1463764
2021-04-07,538.95,546.9,535.15,541.5,534003
2021-04-06,528.2,537.55,524.75,532.1,314069
2021-04-05,520.0,529.1,514.55,528.2,651193
2021-04-01,519.75,523.9,514.25,520.9,458565
2021-03-31,521.4,525.8,516.05,517.3,305734
2021-03-30,527.0,527.9,516.4,521.4,237577
2021-03-26,512.9,524.4,510.65,522.3,565934
2021-03-25,525.0,525.0,499.35,508.0,460465
2021-03-24,527.4,533.5,521.5,523.6,230109
2021-03-23,530.8,532.4,522.25,529.2,344013
